unique_id,rating_1,rating_2,rating_3,consensus,raters
DOSEESC_UM06_06.18.2018_21_40_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM06_06.18.2018_22_43_33,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM06_06.18.2018_23_36_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM06_06.18.2018_23_38_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM06_06.18.2018_23_39_34,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM06_06.18.2018_23_40_37,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM06_06.18.2018_23_42_36,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM07_07.09.2018_16_40_20,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM07_07.09.2018_17_41_21,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_13_45_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_13_51_39,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_06.13.2018_14_49_34,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_06.13.2018_14_49_38,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_06.13.2018_14_50_38,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_06.13.2018_14_51_38,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_06.13.2018_15_47_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_15_48_35,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_06.13.2018_16_46_34,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_06.13.2018_16_48_33,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_06.13.2018_16_49_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_06.13.2018_16_50_37,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_06.13.2018_17_50_32,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_06.13.2018_18_45_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_18_47_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_06.13.2018_18_48_34,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_18_49_34,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_19_45_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_19_46_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_19_48_33,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_19_49_33,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_06.13.2018_20_46_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_06.13.2018_20_47_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_11_51_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_13_45_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_13_47_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_13_49_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_14_45_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_14_45_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_14_46_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_14_47_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_14_47_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_14_48_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_14_49_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_15_45_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_15_46_33,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_15_47_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_15_49_33,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_15_50_36,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_16_41_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_16_42_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_16_44_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_16_45_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_16_46_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_16_50_33,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_17_41_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_17_43_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_17_44_32,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_17_47_42,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_17_48_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_18_43_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_18_44_41,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_18_45_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_18_46_33,Acceptable,Unacceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_19_45_32,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_19_45_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_19_47_32,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_19_47_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_19_48_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM08_07.11.2018_20_42_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_20_43_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_21_45_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_21_46_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM08_07.11.2018_22_43_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM08_07.11.2018_22_44_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_06.20.2018_11_43_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM09_06.20.2018_12_43_22,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_06.20.2018_12_46_24,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_06.20.2018_12_48_25,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_06.20.2018_12_50_26,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_06.20.2018_14_46_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_06.20.2018_14_50_29,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_06.20.2018_15_49_28,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_06.20.2018_18_43_22,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_07.16.2018_14_46_23,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_07.16.2018_15_47_25,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_07.16.2018_16_43_23,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_07.16.2018_17_43_22,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_70_06.20.2018_12_40_21,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_70_06.20.2018_13_41_19,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_70_06.20.2018_13_43_21,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_70_06.20.2018_13_45_16,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_70_06.20.2018_13_47_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM09_70_06.20.2018_14_45_16,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_70_06.20.2018_15_41_19,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM09_70_06.20.2018_15_44_20,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_70_06.20.2018_15_45_21,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM09_70_06.20.2018_16_38_14,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_70_06.20.2018_16_45_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_70_06.20.2018_17_39_15,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM09_70_06.20.2018_17_43_21,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM09_70_06.20.2018_18_44_21,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_14_26_25,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_08.22.2018_14_28_23,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_14_29_25,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_15_19_24,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_15_22_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_15_24_20,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_15_26_25,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_15_28_27,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_08.22.2018_16_19_24,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_16_23_21,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_16_24_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_16_25_25,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_16_27_18,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_08.22.2018_16_28_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_08.22.2018_16_28_26,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_16_30_26,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_17_24_21,Acceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_17_25_25,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_17_30_18,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_17_31_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_17_31_24,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_17_33_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_18_27_22,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_18_28_21,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_18_33_16,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_08.22.2018_19_27_23,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_08.22.2018_19_31_19,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_08.22.2018_19_31_23,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_08.22.2018_20_30_19,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_20_31_19,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_21_26_23,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_08.22.2018_22_28_22,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_08.22.2018_22_32_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_09.17.2018_15_26_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_09.17.2018_16_20_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_09.17.2018_16_23_24,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_09.17.2018_16_24_23,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_09.17.2018_16_25_21,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_09.17.2018_17_20_24,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_09.17.2018_17_21_24,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_09.17.2018_17_28_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_09.17.2018_18_19_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_09.17.2018_18_24_20,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_09.17.2018_18_26_21,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_09.17.2018_18_28_23,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_09.17.2018_19_22_22,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM13_09.17.2018_19_24_23,Acceptable,Unacceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_09.17.2018_19_28_18,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM13_09.17.2018_19_29_19,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_09.17.2018_20_25_23,Acceptable,Acceptable,Unacceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM13_09.17.2018_20_28_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM14_10.01.2018_20_28_25,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM14_10.01.2018_21_27_25,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_UM14_10.01.2018_21_29_26,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM14_10.01.2018_22_26_24,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_UM14_10.01.2018_22_29_24,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM14_10.01.2018_23_28_25,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM14_10.22.2018_14_25_43,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_UM15_10.31.2018_15_43_21,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
